"1001","1001","00972597955723","default","2013-06-01 08:51:02","","2013-06-01 08:51:02","0","0","NORMAL_CLEARING","1be6522f-7bce-41f9-b77e-5d9911ed91e7","","1001","",""
"1001","1001","9011972597955723","default","2013-06-01 08:51:03","","2013-06-01 08:51:03","0","0","NORMAL_CLEARING","3c4e9594-62f1-4e51-aa0f-c5942c73429d","","1001","",""
"1001","1001","8011972597955723","default","2013-06-01 08:51:07","","2013-06-01 08:51:08","1","0","NORMAL_CLEARING","14bff888-6d0a-4743-8297-af4cda885772","","1001","",""
"1001","1001","9900972597955723","default","2013-06-01 08:51:09","","2013-06-01 08:51:09","0","0","NORMAL_CLEARING","fd1e8d45-bd6e-4636-ba63-7fe4440717a3","","1001","",""
"1001","1001","7011972597955723","default","2013-06-01 08:51:10","","2013-06-01 08:51:10","0","0","NORMAL_CLEARING","a006fbe2-7ca6-4699-925a-76f4e0f403e4","","1001","",""
"1001","1001","011972597955723","default","2013-06-01 08:51:04","","2013-06-01 08:51:36","32","0","RECOVERY_ON_TIMER_EXPIRE","524891be-2524-4d16-a2ad-c002f89ec1e7","","1001","",""
"1001","1001","00972597955723","default","2013-06-01 21:41:17","","2013-06-01 21:41:18","1","0","NORMAL_CLEARING","3259f46e-ab33-4101-b7c5-24b0215c30cb","","1001","",""
"1001","1001","9011972597955723","default","2013-06-01 21:41:18","","2013-06-01 21:41:18","0","0","NORMAL_CLEARING","a4d72d87-c84f-4a8a-af57-d8dff746b128","","1001","",""
"1001","1001","8011972597955723","default","2013-06-01 21:41:21","","2013-06-01 21:41:21","0","0","NORMAL_CLEARING","c7a53ced-4981-4a29-8664-dcdb7168d2b6","","1001","",""
"1001","1001","9900972597955723","default","2013-06-01 21:41:22","","2013-06-01 21:41:22","0","0","NORMAL_CLEARING","bd76fb8b-f913-4e2b-b126-7bdf908ca571","","1001","",""
"1001","1001","7011972597955723","default","2013-06-01 21:41:22","","2013-06-01 21:41:22","0","0","NORMAL_CLEARING","59973b5c-ddc5-421b-89a6-7bd42c89fd61","","1001","",""
"1001","1001","011972597955723","default","2013-06-01 21:41:18","","2013-06-01 21:41:50","32","0","RECOVERY_ON_TIMER_EXPIRE","5ebdb977-6a35-4def-996d-a3bde6a84a5d","","1001","",""
"1001","1001","00972597955723","default","2013-06-02 03:05:40","","2013-06-02 03:05:40","0","0","NORMAL_CLEARING","a2fd2310-4a55-432a-a1e3-fdb4f1c18a21","","1001","",""
"1001","1001","9011972597955723","default","2013-06-02 03:05:40","","2013-06-02 03:05:41","1","0","NORMAL_CLEARING","9ba0da6b-b44c-4a9e-9552-2d93c409177e","","1001","",""
"1001","1001","8011972597955723","default","2013-06-02 03:05:44","","2013-06-02 03:05:44","0","0","NORMAL_CLEARING","62df37f0-877f-4c8d-8322-56f79711f028","","1001","",""
"1001","1001","9900972597955723","default","2013-06-02 03:05:45","","2013-06-02 03:05:45","0","0","NORMAL_CLEARING","1547593c-01c2-4026-b8d8-eccbe70a8fd4","","1001","",""
